Timestamp_ms,Datetime,RR_Interval_ms,Calculated_BPM
1779174847996,2026-05-19 15:14:07.996,610,98.36
1779174848606,2026-05-19 15:14:08.606,610,98.36
1779174849216,2026-05-19 15:14:09.216,610,98.36
1779174849826,2026-05-19 15:14:09.826,610,98.36
1779174850436,2026-05-19 15:14:10.436,610,98.36
1779174851046,2026-05-19 15:14:11.046,610,98.36
1779174851656,2026-05-19 15:14:11.656,603,99.5
1779174852259,2026-05-19 15:14:12.259,597,100.5
1779174852856,2026-05-19 15:14:12.856,591,101.52
1779174853447,2026-05-19 15:14:13.447,591,101.52
1779174854038,2026-05-19 15:14:14.038,585,102.56
1779174854623,2026-05-19 15:14:14.623,585,102.56
1779174855208,2026-05-19 15:14:15.208,585,102.56
1779174855793,2026-05-19 15:14:15.793,585,102.56
1779174856378,2026-05-19 15:14:16.378,585,102.56
1779174856963,2026-05-19 15:14:16.963,585,102.56
1779174857548,2026-05-19 15:14:17.548,585,102.56
1779174858133,2026-05-19 15:14:18.133,591,101.52
1779174858724,2026-05-19 15:14:18.724,591,101.52
1779174859315,2026-05-19 15:14:19.315,591,101.52
1779174859906,2026-05-19 15:14:19.906,591,101.52
1779174860497,2026-05-19 15:14:20.497,591,101.52
1779174861088,2026-05-19 15:14:21.088,591,101.52
1779174861679,2026-05-19 15:14:21.679,591,101.52
1779174862270,2026-05-19 15:14:22.270,591,101.52
1779174862861,2026-05-19 15:14:22.861,591,101.52
1779174863452,2026-05-19 15:14:23.452,591,101.52
1779174864043,2026-05-19 15:14:24.043,591,101.52
1779174864634,2026-05-19 15:14:24.634,591,101.52
1779174865225,2026-05-19 15:14:25.225,591,101.52
1779174865816,2026-05-19 15:14:25.816,591,101.52
1779174866407,2026-05-19 15:14:26.407,591,101.52
1779174866998,2026-05-19 15:14:26.998,591,101.52
1779174867589,2026-05-19 15:14:27.589,591,101.52
1779174868180,2026-05-19 15:14:28.180,597,100.5
1779174868777,2026-05-19 15:14:28.777,597,100.5
1779174869374,2026-05-19 15:14:29.374,610,98.36
1779174869984,2026-05-19 15:14:29.984,616,97.4
1779174870600,2026-05-19 15:14:30.600,629,95.39
1779174871229,2026-05-19 15:14:31.229,636,94.34
1779174871865,2026-05-19 15:14:31.865,636,94.34
1779174872501,2026-05-19 15:14:32.501,636,94.34
1779174873137,2026-05-19 15:14:33.137,636,94.34
1779174873773,2026-05-19 15:14:33.773,636,94.34
1779174874409,2026-05-19 15:14:34.409,636,94.34
1779174875045,2026-05-19 15:14:35.045,636,94.34
1779174875681,2026-05-19 15:14:35.681,636,94.34
1779174876317,2026-05-19 15:14:36.317,636,94.34
1779174876953,2026-05-19 15:14:36.953,636,94.34
1779174877589,2026-05-19 15:14:37.589,636,94.34
1779174878225,2026-05-19 15:14:38.225,629,95.39
1779174878854,2026-05-19 15:14:38.854,629,95.39
1779174879483,2026-05-19 15:14:39.483,623,96.31
1779174880106,2026-05-19 15:14:40.106,623,96.31
1779174880729,2026-05-19 15:14:40.729,623,96.31
1779174881352,2026-05-19 15:14:41.352,616,97.4
1779174881968,2026-05-19 15:14:41.968,616,97.4
1779174882584,2026-05-19 15:14:42.584,616,97.4
1779174883200,2026-05-19 15:14:43.200,610,98.36
1779174883810,2026-05-19 15:14:43.810,610,98.36
1779174884420,2026-05-19 15:14:44.420,610,98.36
1779174885030,2026-05-19 15:14:45.030,610,98.36
1779174885640,2026-05-19 15:14:45.640,610,98.36
1779174886250,2026-05-19 15:14:46.250,610,98.36
1779174886860,2026-05-19 15:14:46.860,610,98.36
1779174887470,2026-05-19 15:14:47.470,610,98.36
1779174888080,2026-05-19 15:14:48.080,610,98.36
1779174888690,2026-05-19 15:14:48.690,603,99.5
1779174889293,2026-05-19 15:14:49.293,603,99.5
1779174889896,2026-05-19 15:14:49.896,597,100.5
1779174890493,2026-05-19 15:14:50.493,591,101.52
1779174891084,2026-05-19 15:14:51.084,585,102.56
1779174891669,2026-05-19 15:14:51.669,585,102.56
1779174892254,2026-05-19 15:14:52.254,580,103.45
1779174892834,2026-05-19 15:14:52.834,580,103.45
1779174893414,2026-05-19 15:14:53.414,580,103.45
1779174893994,2026-05-19 15:14:53.994,580,103.45
1779174894574,2026-05-19 15:14:54.574,580,103.45
1779174895154,2026-05-19 15:14:55.154,580,103.45
1779174895734,2026-05-19 15:14:55.734,580,103.45
1779174896314,2026-05-19 15:14:56.314,580,103.45
1779174896894,2026-05-19 15:14:56.894,580,103.45
1779174897474,2026-05-19 15:14:57.474,585,102.56
1779174898059,2026-05-19 15:14:58.059,585,102.56
1779174898644,2026-05-19 15:14:58.644,591,101.52
1779174899235,2026-05-19 15:14:59.235,591,101.52
1779174899826,2026-05-19 15:14:59.826,591,101.52
1779174900417,2026-05-19 15:15:00.417,591,101.52
1779174901008,2026-05-19 15:15:01.008,591,101.52
1779174901599,2026-05-19 15:15:01.599,591,101.52
1779174902190,2026-05-19 15:15:02.190,591,101.52
1779174902781,2026-05-19 15:15:02.781,591,101.52
1779174903372,2026-05-19 15:15:03.372,591,101.52
1779174903963,2026-05-19 15:15:03.963,585,102.56
1779174904548,2026-05-19 15:15:04.548,585,102.56
1779174905133,2026-05-19 15:15:05.133,580,103.45
1779174905713,2026-05-19 15:15:05.713,580,103.45
1779174906293,2026-05-19 15:15:06.293,580,103.45
1779174906873,2026-05-19 15:15:06.873,580,103.45
1779174907453,2026-05-19 15:15:07.453,580,103.45
1779174908033,2026-05-19 15:15:08.033,580,103.45
1779174908613,2026-05-19 15:15:08.613,580,103.45
1779174909193,2026-05-19 15:15:09.193,580,103.45
1779174909773,2026-05-19 15:15:09.773,580,103.45
1779174910353,2026-05-19 15:15:10.353,580,103.45
1779174910933,2026-05-19 15:15:10.933,580,103.45
1779174911513,2026-05-19 15:15:11.513,585,102.56
1779174912098,2026-05-19 15:15:12.098,591,101.52
1779174912689,2026-05-19 15:15:12.689,591,101.52
1779174913280,2026-05-19 15:15:13.280,591,101.52
1779174913871,2026-05-19 15:15:13.871,597,100.5
1779174914468,2026-05-19 15:15:14.468,597,100.5
1779174915065,2026-05-19 15:15:15.065,597,100.5
1779174915662,2026-05-19 15:15:15.662,597,100.5
1779174916259,2026-05-19 15:15:16.259,597,100.5
1779174916856,2026-05-19 15:15:16.856,597,100.5
1779174917453,2026-05-19 15:15:17.453,597,100.5
1779174918050,2026-05-19 15:15:18.050,597,100.5
1779174918647,2026-05-19 15:15:18.647,591,101.52
1779174919238,2026-05-19 15:15:19.238,591,101.52
1779174919829,2026-05-19 15:15:19.829,591,101.52
1779174920420,2026-05-19 15:15:20.420,591,101.52
1779174921011,2026-05-19 15:15:21.011,591,101.52
1779174921602,2026-05-19 15:15:21.602,591,101.52
1779174922193,2026-05-19 15:15:22.193,591,101.52
1779174922784,2026-05-19 15:15:22.784,591,101.52
1779174923375,2026-05-19 15:15:23.375,591,101.52
1779174923966,2026-05-19 15:15:23.966,597,100.5
1779174924563,2026-05-19 15:15:24.563,597,100.5
1779174925160,2026-05-19 15:15:25.160,597,100.5
1779174925757,2026-05-19 15:15:25.757,597,100.5
1779174926354,2026-05-19 15:15:26.354,597,100.5
1779174926951,2026-05-19 15:15:26.951,597,100.5
1779174927548,2026-05-19 15:15:27.548,603,99.5
1779174928151,2026-05-19 15:15:28.151,603,99.5
1779174928754,2026-05-19 15:15:28.754,603,99.5
1779174929357,2026-05-19 15:15:29.357,603,99.5
1779174929960,2026-05-19 15:15:29.960,603,99.5
1779174930563,2026-05-19 15:15:30.563,603,99.5
1779174931166,2026-05-19 15:15:31.166,603,99.5
1779174931769,2026-05-19 15:15:31.769,603,99.5
1779174932372,2026-05-19 15:15:32.372,603,99.5
1779174932975,2026-05-19 15:15:32.975,603,99.5
1779174933578,2026-05-19 15:15:33.578,610,98.36
1779174934188,2026-05-19 15:15:34.188,610,98.36
1779174934798,2026-05-19 15:15:34.798,610,98.36
1779174935408,2026-05-19 15:15:35.408,610,98.36
1779174936018,2026-05-19 15:15:36.018,610,98.36
1779174936628,2026-05-19 15:15:36.628,610,98.36
1779174937238,2026-05-19 15:15:37.238,610,98.36
1779174937848,2026-05-19 15:15:37.848,610,98.36
1779174938458,2026-05-19 15:15:38.458,616,97.4
1779174939074,2026-05-19 15:15:39.074,616,97.4
1779174939690,2026-05-19 15:15:39.690,616,97.4
1779174940306,2026-05-19 15:15:40.306,610,98.36
1779174940916,2026-05-19 15:15:40.916,610,98.36
1779174941526,2026-05-19 15:15:41.526,610,98.36
1779174942136,2026-05-19 15:15:42.136,610,98.36
1779174942746,2026-05-19 15:15:42.746,610,98.36
1779174943356,2026-05-19 15:15:43.356,610,98.36
1779174943966,2026-05-19 15:15:43.966,610,98.36
1779174944576,2026-05-19 15:15:44.576,610,98.36
1779174945186,2026-05-19 15:15:45.186,610,98.36
1779174945796,2026-05-19 15:15:45.796,603,99.5
1779174946399,2026-05-19 15:15:46.399,603,99.5
1779174947002,2026-05-19 15:15:47.002,603,99.5
1779174947605,2026-05-19 15:15:47.605,603,99.5
1779174948208,2026-05-19 15:15:48.208,610,98.36
1779174948818,2026-05-19 15:15:48.818,610,98.36
1779174949428,2026-05-19 15:15:49.428,610,98.36
1779174950038,2026-05-19 15:15:50.038,610,98.36
1779174950648,2026-05-19 15:15:50.648,610,98.36
1779174951258,2026-05-19 15:15:51.258,616,97.4
1779174951874,2026-05-19 15:15:51.874,616,97.4
1779174952490,2026-05-19 15:15:52.490,616,97.4
1779174953106,2026-05-19 15:15:53.106,610,98.36
1779174953716,2026-05-19 15:15:53.716,610,98.36
1779174954326,2026-05-19 15:15:54.326,610,98.36
1779174954936,2026-05-19 15:15:54.936,610,98.36
1779174955546,2026-05-19 15:15:55.546,610,98.36
1779174956156,2026-05-19 15:15:56.156,610,98.36
1779174956766,2026-05-19 15:15:56.766,610,98.36
1779174957376,2026-05-19 15:15:57.376,610,98.36
1779174957986,2026-05-19 15:15:57.986,610,98.36
1779174958596,2026-05-19 15:15:58.596,603,99.5
1779174959199,2026-05-19 15:15:59.199,603,99.5
1779174959802,2026-05-19 15:15:59.802,603,99.5
1779174960405,2026-05-19 15:16:00.405,603,99.5
1779174961008,2026-05-19 15:16:01.008,603,99.5
1779174961611,2026-05-19 15:16:01.611,603,99.5
1779174962214,2026-05-19 15:16:02.214,603,99.5
1779174962817,2026-05-19 15:16:02.817,603,99.5
1779174963420,2026-05-19 15:16:03.420,603,99.5
1779174964023,2026-05-19 15:16:04.023,603,99.5
1779174964626,2026-05-19 15:16:04.626,603,99.5
1779174965229,2026-05-19 15:16:05.229,603,99.5
1779174965832,2026-05-19 15:16:05.832,603,99.5
1779174966435,2026-05-19 15:16:06.435,603,99.5
1779174967038,2026-05-19 15:16:07.038,610,98.36
1779174967648,2026-05-19 15:16:07.648,610,98.36
1779174968258,2026-05-19 15:16:08.258,610,98.36
1779174968868,2026-05-19 15:16:08.868,610,98.36
1779174969478,2026-05-19 15:16:09.478,610,98.36
1779174970088,2026-05-19 15:16:10.088,610,98.36
1779174970698,2026-05-19 15:16:10.698,610,98.36
1779174971308,2026-05-19 15:16:11.308,610,98.36
1779174971918,2026-05-19 15:16:11.918,610,98.36
1779174972528,2026-05-19 15:16:12.528,610,98.36
1779174973138,2026-05-19 15:16:13.138,610,98.36
1779174973748,2026-05-19 15:16:13.748,610,98.36
1779174974358,2026-05-19 15:16:14.358,610,98.36
1779174974968,2026-05-19 15:16:14.968,603,99.5
1779174975571,2026-05-19 15:16:15.571,603,99.5
1779174976174,2026-05-19 15:16:16.174,603,99.5
1779174976777,2026-05-19 15:16:16.777,603,99.5
1779174977380,2026-05-19 15:16:17.380,603,99.5
1779174977983,2026-05-19 15:16:17.983,603,99.5
1779174978586,2026-05-19 15:16:18.586,603,99.5
1779174979189,2026-05-19 15:16:19.189,603,99.5
1779174979792,2026-05-19 15:16:19.792,597,100.5
1779174980389,2026-05-19 15:16:20.389,597,100.5
1779174980986,2026-05-19 15:16:20.986,597,100.5
1779174981583,2026-05-19 15:16:21.583,597,100.5
1779174982180,2026-05-19 15:16:22.180,603,99.5
1779174982783,2026-05-19 15:16:22.783,603,99.5
1779174983386,2026-05-19 15:16:23.386,603,99.5
1779174983989,2026-05-19 15:16:23.989,603,99.5
1779174984592,2026-05-19 15:16:24.592,610,98.36
1779174985202,2026-05-19 15:16:25.202,610,98.36
1779174985812,2026-05-19 15:16:25.812,610,98.36
1779174986422,2026-05-19 15:16:26.422,610,98.36
1779174987032,2026-05-19 15:16:27.032,610,98.36
1779174987642,2026-05-19 15:16:27.642,610,98.36
1779174988252,2026-05-19 15:16:28.252,610,98.36
1779174988862,2026-05-19 15:16:28.862,610,98.36
1779174989472,2026-05-19 15:16:29.472,610,98.36
1779174990082,2026-05-19 15:16:30.082,610,98.36
1779174990692,2026-05-19 15:16:30.692,610,98.36
1779174991302,2026-05-19 15:16:31.302,610,98.36
1779174991912,2026-05-19 15:16:31.912,610,98.36
1779174992522,2026-05-19 15:16:32.522,610,98.36
1779174993132,2026-05-19 15:16:33.132,610,98.36
1779174993742,2026-05-19 15:16:33.742,610,98.36
1779174994352,2026-05-19 15:16:34.352,610,98.36
1779174994962,2026-05-19 15:16:34.962,610,98.36
1779174995572,2026-05-19 15:16:35.572,610,98.36
1779174996182,2026-05-19 15:16:36.182,610,98.36
1779174996792,2026-05-19 15:16:36.792,616,97.4
1779174997408,2026-05-19 15:16:37.408,616,97.4
1779174998024,2026-05-19 15:16:38.024,616,97.4
1779174998640,2026-05-19 15:16:38.640,616,97.4
1779174999256,2026-05-19 15:16:39.256,616,97.4
1779174999872,2026-05-19 15:16:39.872,616,97.4
1779175000488,2026-05-19 15:16:40.488,616,97.4
1779175001104,2026-05-19 15:16:41.104,616,97.4
1779175001720,2026-05-19 15:16:41.720,616,97.4
1779175002336,2026-05-19 15:16:42.336,616,97.4
1779175002952,2026-05-19 15:16:42.952,610,98.36
1779175003562,2026-05-19 15:16:43.562,610,98.36
1779175004172,2026-05-19 15:16:44.172,610,98.36
1779175004782,2026-05-19 15:16:44.782,610,98.36
1779175005392,2026-05-19 15:16:45.392,610,98.36
1779175006002,2026-05-19 15:16:46.002,603,99.5
1779175006605,2026-05-19 15:16:46.605,603,99.5
1779175007208,2026-05-19 15:16:47.208,603,99.5
1779175007811,2026-05-19 15:16:47.811,603,99.5
1779175008414,2026-05-19 15:16:48.414,603,99.5
1779175009017,2026-05-19 15:16:49.017,603,99.5
1779175009620,2026-05-19 15:16:49.620,603,99.5
1779175010223,2026-05-19 15:16:50.223,603,99.5
1779175010826,2026-05-19 15:16:50.826,603,99.5
1779175011429,2026-05-19 15:16:51.429,603,99.5
1779175012032,2026-05-19 15:16:52.032,610,98.36
1779175012642,2026-05-19 15:16:52.642,610,98.36
1779175013252,2026-05-19 15:16:53.252,610,98.36
1779175013862,2026-05-19 15:16:53.862,616,97.4
1779175014478,2026-05-19 15:16:54.478,623,96.31
1779175015101,2026-05-19 15:16:55.101,629,95.39
1779175015730,2026-05-19 15:16:55.730,629,95.39
1779175016359,2026-05-19 15:16:56.359,629,95.39
1779175016988,2026-05-19 15:16:56.988,629,95.39
1779175017617,2026-05-19 15:16:57.617,636,94.34
1779175018253,2026-05-19 15:16:58.253,636,94.34
1779175018889,2026-05-19 15:16:58.889,636,94.34
1779175019525,2026-05-19 15:16:59.525,636,94.34
1779175020161,2026-05-19 15:17:00.161,636,94.34
1779175020797,2026-05-19 15:17:00.797,636,94.34
1779175021433,2026-05-19 15:17:01.433,636,94.34
1779175022069,2026-05-19 15:17:02.069,636,94.34
1779175022705,2026-05-19 15:17:02.705,636,94.34
1779175023341,2026-05-19 15:17:03.341,636,94.34
1779175023977,2026-05-19 15:17:03.977,636,94.34
1779175024613,2026-05-19 15:17:04.613,636,94.34
1779175025249,2026-05-19 15:17:05.249,636,94.34
1779175025885,2026-05-19 15:17:05.885,636,94.34
1779175026521,2026-05-19 15:17:06.521,636,94.34
1779175027157,2026-05-19 15:17:07.157,636,94.34
1779175027793,2026-05-19 15:17:07.793,636,94.34
1779175028429,2026-05-19 15:17:08.429,629,95.39
1779175029058,2026-05-19 15:17:09.058,629,95.39
1779175029687,2026-05-19 15:17:09.687,629,95.39
1779175030316,2026-05-19 15:17:10.316,629,95.39
1779175030945,2026-05-19 15:17:10.945,629,95.39
1779175031574,2026-05-19 15:17:11.574,629,95.39
1779175032203,2026-05-19 15:17:12.203,629,95.39
1779175032832,2026-05-19 15:17:12.832,623,96.31
1779175033455,2026-05-19 15:17:13.455,623,96.31
1779175034078,2026-05-19 15:17:14.078,623,96.31
1779175034701,2026-05-19 15:17:14.701,610,98.36
1779175035311,2026-05-19 15:17:15.311,603,99.5
1779175035914,2026-05-19 15:17:15.914,597,100.5
1779175036511,2026-05-19 15:17:16.511,591,101.52
1779175037102,2026-05-19 15:17:17.102,585,102.56
1779175037687,2026-05-19 15:17:17.687,585,102.56
1779175038272,2026-05-19 15:17:18.272,585,102.56
1779175038857,2026-05-19 15:17:18.857,585,102.56
1779175039442,2026-05-19 15:17:19.442,585,102.56
1779175040027,2026-05-19 15:17:20.027,585,102.56
1779175040612,2026-05-19 15:17:20.612,585,102.56
1779175041197,2026-05-19 15:17:21.197,585,102.56
1779175041782,2026-05-19 15:17:21.782,585,102.56
1779175042367,2026-05-19 15:17:22.367,585,102.56
1779175042952,2026-05-19 15:17:22.952,585,102.56
1779175043537,2026-05-19 15:17:23.537,591,101.52
1779175044128,2026-05-19 15:17:24.128,591,101.52
1779175044719,2026-05-19 15:17:24.719,597,100.5
1779175045316,2026-05-19 15:17:25.316,597,100.5
1779175045913,2026-05-19 15:17:25.913,603,99.5
1779175046516,2026-05-19 15:17:26.516,610,98.36
1779175047126,2026-05-19 15:17:27.126,610,98.36
1779175047736,2026-05-19 15:17:27.736,610,98.36
1779175048346,2026-05-19 15:17:28.346,610,98.36
1779175048956,2026-05-19 15:17:28.956,610,98.36
1779175049566,2026-05-19 15:17:29.566,616,97.4
1779175050182,2026-05-19 15:17:30.182,616,97.4
1779175050798,2026-05-19 15:17:30.798,616,97.4
1779175051414,2026-05-19 15:17:31.414,616,97.4
1779175052030,2026-05-19 15:17:32.030,616,97.4
1779175052646,2026-05-19 15:17:32.646,616,97.4
1779175053262,2026-05-19 15:17:33.262,623,96.31
1779175053885,2026-05-19 15:17:33.885,623,96.31
1779175054508,2026-05-19 15:17:34.508,623,96.31
1779175055131,2026-05-19 15:17:35.131,623,96.31
1779175055754,2026-05-19 15:17:35.754,623,96.31
1779175056377,2026-05-19 15:17:36.377,629,95.39
1779175057006,2026-05-19 15:17:37.006,629,95.39
1779175057635,2026-05-19 15:17:37.635,629,95.39
1779175058264,2026-05-19 15:17:38.264,629,95.39
1779175058893,2026-05-19 15:17:38.893,629,95.39
1779175059522,2026-05-19 15:17:39.522,629,95.39
1779175060151,2026-05-19 15:17:40.151,629,95.39
1779175060780,2026-05-19 15:17:40.780,629,95.39
1779175061409,2026-05-19 15:17:41.409,629,95.39
1779175062038,2026-05-19 15:17:42.038,629,95.39
1779175062667,2026-05-19 15:17:42.667,629,95.39
1779175063296,2026-05-19 15:17:43.296,629,95.39
1779175063925,2026-05-19 15:17:43.925,629,95.39
1779175064554,2026-05-19 15:17:44.554,629,95.39
1779175065183,2026-05-19 15:17:45.183,629,95.39
1779175065812,2026-05-19 15:17:45.812,629,95.39
1779175066441,2026-05-19 15:17:46.441,629,95.39
1779175067070,2026-05-19 15:17:47.070,629,95.39
1779175067699,2026-05-19 15:17:47.699,629,95.39
1779175068328,2026-05-19 15:17:48.328,623,96.31
1779175068951,2026-05-19 15:17:48.951,623,96.31
1779175069574,2026-05-19 15:17:49.574,623,96.31
1779175070197,2026-05-19 15:17:50.197,623,96.31
1779175070820,2026-05-19 15:17:50.820,623,96.31
1779175071443,2026-05-19 15:17:51.443,623,96.31
1779175072066,2026-05-19 15:17:52.066,623,96.31
1779175072689,2026-05-19 15:17:52.689,623,96.31
1779175073312,2026-05-19 15:17:53.312,623,96.31
1779175073935,2026-05-19 15:17:53.935,623,96.31
1779175074558,2026-05-19 15:17:54.558,623,96.31
1779175075181,2026-05-19 15:17:55.181,623,96.31
1779175075804,2026-05-19 15:17:55.804,623,96.31
1779175076427,2026-05-19 15:17:56.427,623,96.31
1779175077050,2026-05-19 15:17:57.050,623,96.31
1779175077673,2026-05-19 15:17:57.673,629,95.39
1779175078302,2026-05-19 15:17:58.302,629,95.39
1779175078931,2026-05-19 15:17:58.931,629,95.39
1779175079560,2026-05-19 15:17:59.560,629,95.39
1779175080189,2026-05-19 15:18:00.189,629,95.39
1779175080818,2026-05-19 15:18:00.818,629,95.39
1779175081447,2026-05-19 15:18:01.447,629,95.39
1779175082076,2026-05-19 15:18:02.076,636,94.34
1779175082712,2026-05-19 15:18:02.712,636,94.34
1779175083348,2026-05-19 15:18:03.348,636,94.34
1779175083984,2026-05-19 15:18:03.984,636,94.34
1779175084620,2026-05-19 15:18:04.620,636,94.34
1779175085256,2026-05-19 15:18:05.256,636,94.34
1779175085892,2026-05-19 15:18:05.892,636,94.34
1779175086528,2026-05-19 15:18:06.528,636,94.34
1779175087164,2026-05-19 15:18:07.164,636,94.34
1779175087800,2026-05-19 15:18:07.800,636,94.34
1779175088436,2026-05-19 15:18:08.436,636,94.34
1779175089072,2026-05-19 15:18:09.072,636,94.34
1779175089708,2026-05-19 15:18:09.708,636,94.34
1779175090344,2026-05-19 15:18:10.344,636,94.34
1779175090980,2026-05-19 15:18:10.980,636,94.34
1779175091616,2026-05-19 15:18:11.616,636,94.34
1779175092252,2026-05-19 15:18:12.252,636,94.34
1779175092888,2026-05-19 15:18:12.888,636,94.34
1779175093524,2026-05-19 15:18:13.524,636,94.34
1779175094160,2026-05-19 15:18:14.160,636,94.34
1779175094796,2026-05-19 15:18:14.796,629,95.39
1779175095425,2026-05-19 15:18:15.425,629,95.39
1779175096054,2026-05-19 15:18:16.054,629,95.39
1779175096683,2026-05-19 15:18:16.683,629,95.39
1779175097312,2026-05-19 15:18:17.312,629,95.39
1779175097941,2026-05-19 15:18:17.941,629,95.39
1779175098570,2026-05-19 15:18:18.570,629,95.39
1779175099199,2026-05-19 15:18:19.199,629,95.39
1779175099828,2026-05-19 15:18:19.828,629,95.39
1779175100457,2026-05-19 15:18:20.457,629,95.39
1779175101086,2026-05-19 15:18:21.086,629,95.39
1779175101715,2026-05-19 15:18:21.715,629,95.39
1779175102344,2026-05-19 15:18:22.344,629,95.39
1779175102973,2026-05-19 15:18:22.973,629,95.39
1779175103602,2026-05-19 15:18:23.602,629,95.39
1779175104231,2026-05-19 15:18:24.231,629,95.39
1779175104860,2026-05-19 15:18:24.860,629,95.39
1779175105489,2026-05-19 15:18:25.489,629,95.39
1779175106118,2026-05-19 15:18:26.118,629,95.39
1779175106747,2026-05-19 15:18:26.747,623,96.31
1779175107370,2026-05-19 15:18:27.370,616,97.4
1779175107986,2026-05-19 15:18:27.986,610,98.36
1779175108596,2026-05-19 15:18:28.596,603,99.5
1779175109199,2026-05-19 15:18:29.199,603,99.5
1779175109802,2026-05-19 15:18:29.802,603,99.5
1779175110405,2026-05-19 15:18:30.405,603,99.5
1779175111008,2026-05-19 15:18:31.008,603,99.5
1779175111611,2026-05-19 15:18:31.611,603,99.5
1779175112214,2026-05-19 15:18:32.214,603,99.5
1779175112817,2026-05-19 15:18:32.817,603,99.5
1779175113420,2026-05-19 15:18:33.420,603,99.5
1779175114023,2026-05-19 15:18:34.023,610,98.36
1779175114633,2026-05-19 15:18:34.633,610,98.36
1779175115243,2026-05-19 15:18:35.243,616,97.4
1779175115859,2026-05-19 15:18:35.859,623,96.31
1779175116482,2026-05-19 15:18:36.482,623,96.31
1779175117105,2026-05-19 15:18:37.105,623,96.31
1779175117728,2026-05-19 15:18:37.728,629,95.39
1779175118357,2026-05-19 15:18:38.357,629,95.39
1779175118986,2026-05-19 15:18:38.986,629,95.39
1779175119615,2026-05-19 15:18:39.615,629,95.39
1779175120244,2026-05-19 15:18:40.244,629,95.39
1779175120873,2026-05-19 15:18:40.873,629,95.39
1779175121502,2026-05-19 15:18:41.502,636,94.34
1779175122138,2026-05-19 15:18:42.138,636,94.34
1779175122774,2026-05-19 15:18:42.774,636,94.34
1779175123410,2026-05-19 15:18:43.410,636,94.34
1779175124046,2026-05-19 15:18:44.046,636,94.34
1779175124682,2026-05-19 15:18:44.682,636,94.34
1779175125318,2026-05-19 15:18:45.318,636,94.34
1779175125954,2026-05-19 15:18:45.954,636,94.34
1779175126590,2026-05-19 15:18:46.590,636,94.34
1779175127226,2026-05-19 15:18:47.226,636,94.34
1779175127862,2026-05-19 15:18:47.862,636,94.34
1779175128498,2026-05-19 15:18:48.498,636,94.34
1779175129134,2026-05-19 15:18:49.134,636,94.34
1779175129770,2026-05-19 15:18:49.770,636,94.34
1779175130406,2026-05-19 15:18:50.406,636,94.34
1779175131042,2026-05-19 15:18:51.042,636,94.34
1779175131678,2026-05-19 15:18:51.678,636,94.34
1779175132314,2026-05-19 15:18:52.314,636,94.34
1779175132950,2026-05-19 15:18:52.950,636,94.34
1779175133586,2026-05-19 15:18:53.586,636,94.34
1779175134222,2026-05-19 15:18:54.222,629,95.39
1779175134851,2026-05-19 15:18:54.851,629,95.39
1779175135480,2026-05-19 15:18:55.480,629,95.39
1779175136109,2026-05-19 15:18:56.109,629,95.39
1779175136738,2026-05-19 15:18:56.738,629,95.39
1779175137367,2026-05-19 15:18:57.367,629,95.39
1779175137996,2026-05-19 15:18:57.996,623,96.31
1779175138619,2026-05-19 15:18:58.619,623,96.31
1779175139242,2026-05-19 15:18:59.242,623,96.31
1779175139865,2026-05-19 15:18:59.865,623,96.31
1779175140488,2026-05-19 15:19:00.488,623,96.31
1779175141111,2026-05-19 15:19:01.111,623,96.31
1779175141734,2026-05-19 15:19:01.734,629,95.39
1779175142363,2026-05-19 15:19:02.363,629,95.39
1779175142992,2026-05-19 15:19:02.992,629,95.39
1779175143621,2026-05-19 15:19:03.621,629,95.39
1779175144250,2026-05-19 15:19:04.250,629,95.39
1779175144879,2026-05-19 15:19:04.879,629,95.39
1779175145508,2026-05-19 15:19:05.508,629,95.39
1779175146137,2026-05-19 15:19:06.137,636,94.34
1779175146773,2026-05-19 15:19:06.773,636,94.34
1779175147409,2026-05-19 15:19:07.409,636,94.34
1779175148045,2026-05-19 15:19:08.045,643,93.31
1779175148688,2026-05-19 15:19:08.688,643,93.31
1779175149331,2026-05-19 15:19:09.331,643,93.31
1779175149974,2026-05-19 15:19:09.974,643,93.31
1779175150617,2026-05-19 15:19:10.617,643,93.31
1779175151260,2026-05-19 15:19:11.260,643,93.31
1779175151903,2026-05-19 15:19:11.903,643,93.31
1779175152546,2026-05-19 15:19:12.546,636,94.34
1779175153182,2026-05-19 15:19:13.182,636,94.34
1779175153818,2026-05-19 15:19:13.818,636,94.34
1779175154454,2026-05-19 15:19:14.454,629,95.39
1779175155083,2026-05-19 15:19:15.083,623,96.31
1779175155706,2026-05-19 15:19:15.706,623,96.31
1779175156329,2026-05-19 15:19:16.329,623,96.31
1779175156952,2026-05-19 15:19:16.952,623,96.31
1779175157575,2026-05-19 15:19:17.575,616,97.4
1779175158191,2026-05-19 15:19:18.191,616,97.4
1779175158807,2026-05-19 15:19:18.807,616,97.4
1779175159423,2026-05-19 15:19:19.423,616,97.4
1779175160039,2026-05-19 15:19:20.039,616,97.4
1779175160655,2026-05-19 15:19:20.655,623,96.31
1779175161278,2026-05-19 15:19:21.278,623,96.31
1779175161901,2026-05-19 15:19:21.901,623,96.31
1779175162524,2026-05-19 15:19:22.524,623,96.31
1779175163147,2026-05-19 15:19:23.147,623,96.31
1779175163770,2026-05-19 15:19:23.770,629,95.39
1779175164399,2026-05-19 15:19:24.399,629,95.39
